Fecha/Hora, Voltaje V, Current mA, Temperature C,Carga AH
5/30/19 17:55,12.22,-0.42,25.47,0.08561852632
5/30/19 17:55,12.22,-0.42,25.47,0.08515630252
5/30/19 17:55,12.27,-0.42,25.53,0.08469601677
5/30/19 17:55,12.2,-0.42,25.53,0.0842376569
5/30/19 17:55,12.22,-0.42,25.53,0.08378121086
5/30/19 17:55,12.22,-0.43,25.49,0.08332
5/30/19 17:56,12.22,-0.42,25.55,0.08286735967
5/30/19 17:56,12.2,-0.43,25.43,0.08240995851
5/30/19 17:56,12.17,-0.42,25.55,0.0819610766
5/30/19 17:56,12.25,-0.42,25.59,0.08151404959
5/30/19 17:56,12.2,-0.42,25.53,0.08106886598
5/30/19 17:56,12.22,-0.42,25.59,0.0806255144
5/30/19 17:56,12.25,-0.42,25.53,0.08018398357
5/30/19 17:56,12.25,-0.42,25.53,0.0797442623
5/30/19 17:56,12.2,-0.42,25.49,0.07930633947
5/30/19 17:56,12.2,-0.42,25.55,0.07887020408
5/30/19 17:56,12.2,-0.42,25.53,0.07843584521
5/30/19 17:56,12.22,-0.42,25.49,0.07800325203
5/30/19 17:56,12.2,-0.43,25.53,0.07756592292
5/30/19 17:56,12.22,-0.42,25.61,0.07713684211
5/30/19 17:56,12.25,-0.42,25.59,0.07670949495
5/30/19 17:56,12.22,-0.42,25.47,0.07628387097
5/30/19 17:56,12.22,-0.42,25.59,0.07585995976
5/30/19 17:56,12.2,-0.42,25.61,0.075437751
5/30/19 17:56,12.2,-0.42,25.55,0.07501723447
5/30/19 17:57,12.2,-0.42,25.59,0.0745984
5/30/19 17:57,12.27,-0.42,25.59,0.07418123752
5/30/19 17:57,12.2,-0.42,25.59,0.07376573705
5/30/19 17:57,12.17,-0.42,25.55,0.07335188867
5/30/19 17:57,12.22,-0.43,25.59,0.07293333333
5/30/19 17:57,12.2,-0.42,25.53,0.07252277228
5/30/19 17:57,12.17,-0.43,25.53,0.07210750988
5/30/19 17:57,12.22,-0.42,25.55,0.07170019724
5/30/19 17:57,12.2,-0.42,25.59,0.07129448819
5/30/19 17:57,12.17,-0.42,25.59,0.07089037328
5/30/19 17:57,12.2,-0.42,25.61,0.07048784314
5/30/19 17:57,12.17,-0.42,25.55,0.07008688845
5/30/19 17:57,12.22,-0.42,25.49,0.0696875
5/30/19 17:57,12.2,-0.43,25.59,0.0692834308
5/30/19 17:57,12.2,-0.42,25.59,0.06888715953
5/30/19 17:57,12.2,-0.42,25.61,0.06849242718
5/30/19 17:57,12.2,-0.42,25.61,0.06809922481
5/30/19 17:57,12.2,-0.43,25.59,0.06770135397
5/30/19 17:57,12.22,-0.43,25.61,0.06730501931
5/30/19 17:57,12.25,-0.42,25.59,0.06691637765
5/30/19 17:58,12.17,-0.42,25.59,0.06652923077
5/30/19 17:58,12.22,-0.42,25.49,0.06614357006
5/30/19 17:58,12.25,-0.43,25.53,0.0657532567
5/30/19 17:58,12.15,-0.43,25.53,0.06536443595
5/30/19 17:58,12.2,-0.42,25.59,0.06498320611
5/30/19 17:58,12.17,-0.42,25.61,0.06460342857
5/30/19 17:58,12.27,-0.42,25.55,0.06422509506
5/30/19 17:58,12.2,-0.42,25.55,0.06384819734
5/30/19 17:58,12.22,-0.42,25.59,0.06347272727
5/30/19 17:58,12.2,-0.42,25.59,0.06309867675
5/30/19 17:58,12.2,-0.42,25.53,0.06272603774
5/30/19 17:58,12.2,-0.42,25.55,0.06235480226
5/30/19 17:58,12.2,-0.43,25.63,0.06197894737
5/30/19 17:58,12.2,-0.42,25.59,0.06161050657
5/30/19 17:58,12.2,-0.43,25.55,0.06123745318
5/30/19 17:58,12.17,-0.42,25.61,0.0608717757
5/30/19 17:58,12.2,-0.42,25.59,0.06050746269
5/30/19 17:58,12.2,-0.43,25.59,0.06013854749
5/30/19 17:58,12.2,-0.42,25.59,0.05977695167
5/30/19 17:58,12.2,-0.43,25.61,0.05941076067
5/30/19 17:59,12.17,-0.42,25.59,0.05905185185
5/30/19 17:59,12.22,-0.42,25.55,0.05869426987
5/30/19 17:59,12.17,-0.42,25.55,0.05833800738
5/30/19 17:59,12.2,-0.43,25.59,0.0579771639
5/30/19 17:59,12.2,-0.43,25.53,0.05761764706
5/30/19 17:59,12.2,-0.42,25.59,0.0572653211
5/30/19 17:59,12.17,-0.42,25.49,0.05691428571
5/30/19 17:59,12.2,-0.41,25.53,0.05657038391
5/30/19 17:59,12.22,-0.42,25.63,0.05622189781
5/30/19 17:59,12.22,-0.43,25.61,0.05586885246
5/30/19 17:59,12.2,-0.42,25.53,0.05552290909
5/30/19 17:59,12.2,-0.42,25.61,0.05517822142
5/30/19 17:59,12.22,-0.42,25.55,0.05483478261
5/30/19 17:59,12.17,-0.42,25.61,0.0544925859
5/30/19 17:59,12.2,-0.42,25.55,0.05415162455
5/30/19 17:59,12.2,-0.42,25.55,0.05381189189
5/30/19 17:59,12.2,-0.42,25.61,0.05347338129
5/30/19 17:59,12.17,-0.42,25.61,0.05313608618
5/30/19 17:59,12.17,-0.42,25.61,0.0528
5/30/19 18:00,12.2,-0.41,25.61,0.05247084079
5/30/19 18:00,12.17,-0.41,25.55,0.05214285714
5/30/19 18:00,12.22,-0.42,25.61,0.05181033868
5/30/19 18:00,12.2,-0.42,25.59,0.05147900356
5/30/19 18:00,12.17,-0.42,25.53,0.05114884547
5/30/19 18:00,12.17,-0.42,25.55,0.05081985816
5/30/19 18:00,12.17,-0.42,25.63,0.0504920354
5/30/19 18:00,12.15,-0.43,25.61,0.05015971731
5/30/19 18:00,12.2,-0.43,25.59,0.04982857143
5/30/19 18:00,12.17,-0.42,25.67,0.04950422535
5/30/19 18:00,12.17,-0.42,25.63,0.04918101933
5/30/19 18:00,12.2,-0.42,25.59,0.04885894737
5/30/19 18:00,12.2,-0.43,25.61,0.0485323993
5/30/19 18:00,12.22,-0.43,25.59,0.04820699301
5/30/19 18:00,12.2,-0.43,25.61,0.04788272251
5/30/19 18:00,12.17,-0.43,25.59,0.04755958188
5/30/19 18:00,12.2,-0.43,25.61,0.04723756522
5/30/19 18:00,12.2,-0.43,25.61,0.04691666667
5/30/19 18:00,12.2,-0.42,25.61,0.04660242634
5/30/19 18:00,12.2,-0.43,25.61,0.04628373702
5/30/19 18:01,12.17,-0.42,25.59,0.0459716753
5/30/19 18:01,12.2,-0.42,25.55,0.04566068966
5/30/19 18:01,12.17,-0.42,25.61,0.04535077453
5/30/19 18:01,12.17,-0.42,25.55,0.0450419244
5/30/19 18:01,12.22,-0.42,25.59,0.04473413379
5/30/19 18:01,12.17,-0.42,25.55,0.04442739726
5/30/19 18:01,12.22,-0.42,25.63,0.0441217094
5/30/19 18:01,12.2,-0.42,25.61,0.04381706485
5/30/19 18:01,12.17,-0.42,25.59,0.04351345826
5/30/19 18:01,12.2,-0.42,25.63,0.04321088435
5/30/19 18:01,12.22,-0.42,25.59,0.04290933786
5/30/19 18:01,12.17,-0.42,25.61,0.04260881356
5/30/19 18:01,12.17,-0.42,25.61,0.04230930626
5/30/19 18:01,12.2,-0.42,25.55,0.04201081081
5/30/19 18:01,12.2,-0.42,25.55,0.04171332209
5/30/19 18:01,12.17,-0.42,25.59,0.04141683502
5/30/19 18:01,12.15,-0.42,25.63,0.04112134454
5/30/19 18:01,12.2,-0.42,25.59,0.04082684564
5/30/19 18:01,12.2,-0.42,25.55,0.04053333333
5/30/19 18:02,12.25,-0.42,25.59,0.04024080268
5/30/19 18:02,12.2,-0.42,25.59,0.03994924875
5/30/19 18:02,12.2,-0.42,25.55,0.03965866667
5/30/19 18:02,12.22,-0.42,25.47,0.03936905158
5/30/19 18:02,12.17,-0.42,25.59,0.03908039867
5/30/19 18:02,12.2,-0.42,25.67,0.03879270315
5/30/19 18:02,12.22,-0.42,25.47,0.03850596026
5/30/19 18:02,12.2,-0.42,25.55,0.03822016529
5/30/19 18:02,12.17,-0.42,25.61,0.03793531353
5/30/19 18:02,12.22,-0.41,25.63,0.03765667216
5/30/19 18:02,12.17,-0.42,25.61,0.03737368421
5/30/19 18:02,12.2,-0.43,25.61,0.0370863711
5/30/19 18:02,12.17,-0.42,25.59,0.0368052459
5/30/19 18:02,12.17,-0.42,25.61,0.03652504092
5/30/19 18:02,12.2,-0.42,25.63,0.03624575163
5/30/19 18:02,12.17,-0.42,25.55,0.03596737357
5/30/19 18:02,12.2,-0.43,25.59,0.03568469055
5/30/19 18:02,12.2,-0.43,25.53,0.03540292683
5/30/19 18:02,12.17,-0.42,25.63,0.03512727273
5/30/19 18:02,12.17,-0.42,25.63,0.03485251216
5/30/19 18:03,12.17,-0.42,25.55,0.03457864078
5/30/19 18:03,12.15,-0.42,25.67,0.03430565428
5/30/19 18:03,12.17,-0.42,25.69,0.03403354839
5/30/19 18:03,12.17,-0.42,25.61,0.03376231884
5/30/19 18:03,12.17,-0.43,25.63,0.03348681672
5/30/19 18:03,12.17,-0.42,25.63,0.03321733547
5/30/19 18:03,12.17,-0.42,25.63,0.03294871795
5/30/19 18:03,12.17,-0.42,25.55,0.03268096
5/30/19 18:03,12.15,-0.42,25.59,0.03241405751
5/30/19 18:03,12.2,-0.42,25.63,0.03214800638
5/30/19 18:03,12.17,-0.42,25.61,0.03188280255
5/30/19 18:03,12.22,-0.43,25.59,0.03161335453
5/30/19 18:03,12.2,-0.42,25.59,0.03134984127
5/30/19 18:03,12.17,-0.43,25.59,0.03108209192
5/30/19 18:03,12.2,-0.43,25.63,0.03081518987
5/30/19 18:03,12.17,-0.42,25.59,0.03055418641
5/30/19 18:03,12.2,-0.42,25.59,0.03029400631
5/30/19 18:03,12.17,-0.42,25.59,0.03003464567
5/30/19 18:03,12.2,-0.42,25.61,0.02977610063
5/30/19 18:03,12.2,-0.42,25.55,0.02951836735
5/30/19 18:04,12.17,-0.42,25.61,0.02926144201
5/30/19 18:04,12.17,-0.43,25.59,0.02900031299
5/30/19 18:04,12.2,-0.42,25.67,0.028745
5/30/19 18:04,12.27,-0.42,25.55,0.02849048362
5/30/19 18:04,12.2,-0.43,25.61,0.0282317757
5/30/19 18:04,12.17,-0.43,25.63,0.02797387247
5/30/19 18:04,12.15,-0.42,25.63,0.02772173913
5/30/19 18:04,12.2,-0.43,25.59,0.02746542636
5/30/19 18:04,12.15,-0.43,25.61,0.02720990712
5/30/19 18:04,12.17,-0.43,25.59,0.02695517774
5/30/19 18:04,12.2,-0.42,25.63,0.02670617284
5/30/19 18:04,12.17,-0.43,25.59,0.02645300462
5/30/19 18:04,12.22,-0.42,25.67,0.02620553846
5/30/19 18:04,12.2,-0.43,25.63,0.02595391705
5/30/19 18:04,12.17,-0.42,25.63,0.02570797546
5/30/19 18:04,12.17,-0.42,25.61,0.02546278714
5/30/19 18:04,12.15,-0.43,25.69,0.02521345566
5/30/19 18:04,12.15,-0.42,25.55,0.02496977099
5/30/19 18:04,12.17,-0.42,25.67,0.02472682927
5/30/19 18:05,12.15,-0.43,25.61,0.02447975647
5/30/19 18:05,12.2,-0.42,25.63,0.02423829787
5/30/19 18:05,12.17,-0.42,25.67,0.02399757208
5/30/19 18:05,12.15,-0.42,25.61,0.02375757576
5/30/19 18:05,12.15,-0.42,25.61,0.0235183056
5/30/19 18:05,12.17,-0.43,25.63,0.02327492447
5/30/19 18:05,12.17,-0.42,25.63,0.02303710407
5/30/19 18:05,12.17,-0.43,25.59,0.02279518072
5/30/19 18:05,12.2,-0.42,25.63,0.02255879699
5/30/19 18:05,12.17,-0.42,25.61,0.02232312312
5/30/19 18:05,12.15,-0.42,25.63,0.02208815592
5/30/19 18:05,12.15,-0.42,25.59,0.02185389222
5/30/19 18:05,12.17,-0.42,25.61,0.02162032885
5/30/19 18:05,12.15,-0.42,25.61,0.02138746269
5/30/19 18:05,12.15,-0.42,25.63,0.02115529061
5/30/19 18:05,12.17,-0.42,25.67,0.02092380952
5/30/19 18:05,12.15,-0.42,25.61,0.02069301634
5/30/19 18:05,12.17,-0.43,25.61,0.02045816024
5/30/19 18:05,12.17,-0.42,25.63,0.02022874074
5/30/19 18:05,12.15,-0.42,25.59,0.02
5/30/19 18:06,12.15,-0.43,25.53,0.01976720827
5/30/19 18:06,12.15,-0.43,25.61,0.01953510324
5/30/19 18:06,12.17,-0.42,25.67,0.0193083947
5/30/19 18:06,12.15,-0.43,25.63,0.01907764706
5/30/19 18:06,12.17,-0.43,25.55,0.01884757709
5/30/19 18:06,12.29,0,25.61,0.01881994135
5/30/19 18:06,12.32,0,25.67,0.01879238653
5/30/19 18:06,12.32,0,25.61,0.01876491228
5/30/19 18:06,12.32,0,25.63,0.01873751825
5/30/19 18:06,12.34,0.05,25.63,0.0187335277
5/30/19 18:06,12.44,0.37,25.61,0.01887860262
5/30/19 18:06,12.76,0.81,25.63,0.01922790698
5/30/19 18:06,13.08,1.92,25.59,0.02009172714
5/30/19 18:06,13.12,1.9,25.59,0.02094376812
5/30/19 18:06,13.15,1.92,25.61,0.02180260492
5/30/19 18:06,13.2,1.91,25.59,0.02265433526
5/30/19 18:06,13.22,1.92,25.61,0.02350822511
5/30/19 18:06,13.22,1.92,25.55,0.02435965418
5/30/19 18:06,13.1,1.89,25.61,0.02519482014
5/30/19 18:07,13.08,1.9,25.55,0.02603218391
5/30/19 18:07,13.08,1.89,25.53,0.0268625538
5/30/19 18:07,13.25,1.9,25.63,0.02769512894
5/30/19 18:07,13.32,1.89,25.55,0.02852074392
5/30/19 18:07,13.27,1.88,25.69,0.02933942857
5/30/19 18:07,13.27,1.89,25.61,0.03016034237
5/30/19 18:07,13.3,1.91,25.69,0.03098803419
5/30/19 18:07,13.3,1.9,25.61,0.03180881935
5/30/19 18:07,13.32,1.87,25.63,0.03261363636
5/30/19 18:07,13.3,1.9,25.59,0.03342978723
5/30/19 18:07,13.34,1.9,25.61,0.03424362606
5/30/19 18:07,13.3,1.89,25.59,0.03505063649
5/30/19 18:07,13.37,1.93,25.61,0.03587344633
5/30/19 18:07,13.39,1.87,25.61,0.03666685472
5/30/19 18:07,13.34,1.88,25.59,0.03746253521
5/30/19 18:07,13.37,1.9,25.69,0.0382649789
5/30/19 18:07,13.39,1.89,25.59,0.03906067416
5/30/19 18:07,13.34,1.91,25.67,0.0398631136
5/30/19 18:07,13.34,1.89,25.67,0.04065434174
5/30/19 18:07,13.39,1.89,25.63,0.04144335664
5/30/19 18:08,13.42,1.92,25.61,0.04224357542
5/30/19 18:08,13.39,1.91,25.59,0.04303709902
5/30/19 18:08,13.47,1.94,25.67,0.04384178273
5/30/19 18:08,13.42,1.91,25.63,0.04463087622
5/30/19 18:08,13.39,1.9,25.69,0.04541333333
5/30/19 18:08,13.42,1.88,25.67,0.04618474341
5/30/19 18:08,13.42,1.88,25.69,0.04695401662
5/30/19 18:08,13.42,1.92,25.73,0.04773886584
5/30/19 18:08,13.39,1.88,25.69,0.0485038674
5/30/19 18:08,13.44,1.91,25.67,0.04928
5/30/19 18:08,13.42,1.87,25.67,0.05003636364
5/30/19 18:08,13.56,1.89,25.69,0.05079944979
5/30/19 18:08,13.47,1.89,25.61,0.05156043956
5/30/19 18:08,13.44,1.92,25.61,0.05233251029
5/30/19 18:08,13.47,1.9,25.75,0.05309369863
5/30/19 18:08,13.44,1.89,25.61,0.05384842681
5/30/19 18:08,13.47,1.88,25.67,0.05459672131
5/30/19 18:08,13.56,1.93,25.69,0.05536480218
5/30/19 18:08,13.54,1.88,25.61,0.05610899183
5/30/19 18:08,13.52,1.89,25.59,0.0568555102
5/30/19 18:09,13.47,1.9,25.69,0.05760434783
5/30/19 18:09,13.56,1.9,25.69,0.05835115332
5/30/19 18:09,13.52,1.89,25.67,0.05909159892
5/30/19 18:09,13.56,1.91,25.69,0.05983870095
5/30/19 18:09,13.52,1.87,25.69,0.06056648649
5/30/19 18:09,13.52,1.9,25.69,0.06130526316
5/30/19 18:09,13.52,1.92,25.63,0.06205067385
5/30/19 18:09,13.52,1.91,25.67,0.0627897712
5/30/19 18:09,13.61,1.9,25.69,0.06352258065
5/30/19 18:09,13.61,1.9,25.69,0.06425342282
5/30/19 18:09,13.64,1.89,25.63,0.06497801609
5/30/19 18:09,13.59,1.89,25.61,0.06570066934
5/30/19 18:09,13.59,1.92,25.55,0.0664342246
5/30/19 18:09,13.64,1.89,25.63,0.06715300401
5/30/19 18:09,13.64,1.9,25.67,0.06787413333
5/30/19 18:09,13.59,1.88,25.67,0.06858482024
5/30/19 18:09,13.59,1.88,25.73,0.06929361702
5/30/19 18:09,13.61,1.88,25.67,0.07000053121
5/30/19 18:09,13.59,1.87,25.75,0.07070132626
5/30/19 18:10,13.59,1.91,25.73,0.07141721854
5/30/19 18:10,13.64,1.92,25.63,0.07213544974
5/30/19 18:10,13.61,1.89,25.69,0.07283910172
5/30/19 18:10,13.59,1.91,25.67,0.07354934037
5/30/19 18:10,13.64,1.9,25.69,0.07425349144
5/30/19 18:10,13.64,1.9,25.75,0.07495578947
5/30/19 18:10,13.64,1.9,25.61,0.07565624179
5/30/19 18:10,13.66,1.88,25.67,0.07634645669
5/30/19 18:10,13.61,1.9,25.79,0.07704325033
5/30/19 18:10,13.61,1.9,25.63,0.0777382199
5/30/19 18:10,13.69,1.92,25.73,0.07843973856
5/30/19 18:10,13.66,1.9,25.75,0.0791310705
5/30/19 18:10,13.64,1.89,25.73,0.07981642764
5/30/19 18:10,13.71,1.92,25.73,0.0805125
5/30/19 18:10,13.59,1.87,25.69,0.08118595579
5/30/19 18:10,13.61,1.86,25.73,0.08185350649
5/30/19 18:10,13.64,1.89,25.67,0.08253177691
5/30/19 18:10,13.69,1.91,25.75,0.08321658031
5/30/19 18:10,13.71,1.89,25.75,0.08389133247
5/30/19 18:10,13.66,1.89,25.61,0.08456434109
5/30/19 18:11,13.64,1.88,25.79,0.08523148387
5/30/19 18:11,13.66,1.89,25.75,0.08590103093
5/30/19 18:11,13.69,1.92,25.63,0.08658120978
5/30/19 18:11,13.69,1.9,25.73,0.08725141388
5/30/19 18:11,13.66,1.91,25.67,0.08792400513
5/30/19 18:11,13.71,1.94,25.73,0.08860717949
5/30/19 18:11,13.69,1.9,25.75,0.08927221511
5/30/19 18:11,13.61,1.87,25.73,0.08992327366
5/30/19 18:11,13.54,1.89,25.75,0.09058084291
5/30/19 18:11,13.59,1.9,25.63,0.09124081633
5/30/19 18:11,13.59,1.89,25.67,0.09189503185
5/30/19 18:11,13.61,1.91,25.67,0.09255572519
5/30/19 18:11,13.64,1.87,25.73,0.09319847522
5/30/19 18:11,13.71,1.91,25.73,0.09385583756
5/30/19 18:11,13.61,1.9,25.67,0.09450747782
5/30/19 18:11,13.64,1.92,25.73,0.09516556962
5/30/19 18:11,13.74,1.9,25.81,0.09581390645
5/30/19 18:11,13.66,1.91,25.75,0.09646464646
5/30/19 18:11,13.69,1.92,25.75,0.09711778058
5/30/19 18:12,13.64,1.91,25.73,0.09776523929
5/30/19 18:12,13.71,1.9,25.67,0.09840704403
5/30/19 18:12,13.76,1.91,25.73,0.09905125628
5/30/19 18:12,13.78,1.95,25.73,0.09970991217
5/30/19 18:12,13.78,1.87,25.73,0.1003348371
5/30/19 18:12,13.81,1.88,25.73,0.1009622028
5/30/19 18:12,13.71,1.9,25.69,0.101596
5/30/19 18:12,13.76,1.85,25.69,0.1022082397
5/30/19 18:12,13.74,1.86,25.73,0.1028229426
5/30/19 18:12,13.74,1.88,25.75,0.1034440847
5/30/19 18:12,13.78,1.94,25.73,0.1040875622
5/30/19 18:12,13.74,1.92,25.73,0.1047214907
5/30/19 18:12,13.74,1.89,25.73,0.1053419355
5/30/19 18:12,13.78,1.93,25.73,0.1059767038
5/30/19 18:12,13.81,1.91,25.73,0.1066019802
5/30/19 18:12,13.78,1.92,25.75,0.1072296663
5/30/19 18:12,13.71,1.88,25.73,0.10784
5/30/19 18:12,13.71,1.89,25.73,0.1084527744
5/30/19 18:12,13.74,1.89,25.73,0.1090640394
5/30/19 18:12,13.76,1.89,25.67,0.1096738007
5/30/19 18:13,13.76,1.91,25.67,0.1102899263
5/30/19 18:13,13.74,1.89,25.73,0.1108966871
5/30/19 18:13,13.64,1.9,25.79,0.1115058824
5/30/19 18:13,13.69,1.91,25.81,0.1121175031
5/30/19 18:13,13.69,1.91,25.69,0.1127276284
5/30/19 18:13,13.71,1.92,25.75,0.1133401709
5/30/19 18:13,13.64,1.91,25.73,0.1139473171
5/30/19 18:13,13.69,1.91,25.75,0.1145529842
5/30/19 18:13,13.69,1.9,25.75,0.1151532847
5/30/19 18:13,13.66,1.9,25.67,0.1157521264
5/30/19 18:13,13.69,1.9,25.75,0.1163495146
5/30/19 18:13,13.59,1.88,25.79,0.116937697
5/30/19 18:13,13.69,1.9,25.75,0.1175322034
5/30/19 18:13,13.66,1.88,25.75,0.1181175333
5/30/19 18:13,13.61,1.87,25.73,0.1186975845
5/30/19 18:13,13.64,1.89,25.79,0.1192839566
5/30/19 18:13,13.66,1.87,25.73,0.1198612048
5/30/19 18:13,13.69,1.87,25.79,0.1204370638
5/30/19 18:13,13.66,1.89,25.75,0.1210192308
5/30/19 18:13,13.69,1.89,25.73,0.1216
5/30/19 18:14,13.69,1.89,25.81,0.1221793765
5/30/19 18:14,13.71,1.91,25.75,0.1227650299
5/30/19 18:14,13.71,1.91,25.75,0.1233492823
5/30/19 18:14,13.76,1.92,25.75,0.1239359618
5/30/19 18:14,13.64,1.91,25.75,0.1245174224
5/30/19 18:14,13.71,1.9,25.75,0.125093683
5/30/19 18:14,13.66,1.91,25.75,0.125672381
5/30/19 18:14,13.66,1.91,25.79,0.1262497027
5/30/19 18:14,13.66,1.92,25.79,0.1268294537
5/30/19 18:14,13.69,1.89,25.79,0.1273964413
5/30/19 18:14,13.69,1.9,25.73,0.1279658768
5/30/19 18:14,13.61,1.87,25.75,0.1285226036
5/30/19 18:14,13.66,1.9,25.73,0.1290893617
5/30/19 18:14,13.69,1.89,25.73,0.1296510035
5/30/19 18:14,13.66,1.86,25.75,0.1302
5/30/19 18:14,13.69,1.9,25.75,0.1307627797
5/30/19 18:14,13.66,1.85,25.69,0.1313054118
5/30/19 18:14,13.64,1.89,25.79,0.1318618096
5/30/19 18:14,13.66,1.89,25.79,0.1324169014
5/30/19 18:15,13.66,1.9,25.75,0.1329744431
5/30/19 18:15,13.69,1.89,25.75,0.1335269321
5/30/19 18:15,13.66,1.89,25.79,0.1340781287
5/30/19 18:15,13.66,1.88,25.79,0.1346242991
5/30/19 18:15,13.66,1.89,25.81,0.1351729288
5/30/19 18:15,13.71,1.88,25.81,0.1357165501
5/30/19 18:15,13.66,1.88,25.79,0.1362589057
5/30/19 18:15,13.74,1.9,25.69,0.1368074419
5/30/19 18:15,13.71,1.9,25.79,0.1373547038
5/30/19 18:15,13.74,1.92,25.81,0.1379081206
5/30/19 18:15,13.66,1.91,25.75,0.1384565469
5/30/19 18:15,13.66,1.89,25.81,0.1389962963
5/30/19 18:15,13.71,1.88,25.81,0.1395310983
5/30/19 18:15,13.69,1.86,25.67,0.1400572748
5/30/19 18:15,13.76,1.86,25.75,0.1405822376
5/30/19 18:15,13.74,1.91,25.69,0.141124424
5/30/19 18:15,13.81,1.89,25.81,0.1416579977
5/30/19 18:15,13.83,1.87,25.79,0.1421829885
5/30/19 18:15,13.74,1.9,25.75,0.1427177956
5/30/19 18:15,13.69,1.86,25.81,0.1432366972
5/30/19 18:16,13.69,1.86,25.75,0.1437544101
5/30/19 18:16,13.74,1.89,25.79,0.1442819222
5/30/19 18:16,13.81,1.9,25.73,0.1448118857
5/30/19 18:16,13.76,1.8,25.79,0.1453041096
5/30/19 18:16,13.76,1.89,25.85,0.1458280502
5/30/19 18:16,13.74,1.92,25.79,0.1463617312
5/30/19 18:16,13.78,1.89,25.85,0.1468832765
5/30/19 18:16,13.76,1.9,25.79,0.1474072727
5/30/19 18:16,13.88,1.9,25.79,0.1479300795
5/30/19 18:16,13.76,1.94,25.81,0.1484662132
5/30/19 18:16,13.76,1.91,25.75,0.1489902605
5/30/19 18:16,13.76,1.92,25.73,0.1495167421
5/30/19 18:16,13.74,1.9,25.69,0.1500348023
5/30/19 18:16,13.81,1.88,25.75,0.1505444695
5/30/19 18:16,13.69,1.87,25.75,0.1510493799
5/30/19 18:16,13.66,1.88,25.73,0.1515567568
5/30/19 18:16,13.71,1.93,25.79,0.1520809899
5/30/19 18:16,13.71,1.9,25.81,0.1525932584
5/30/19 18:16,13.71,1.88,25.75,0.1530971942
5/30/19 18:17,13.71,1.87,25.79,0.1535964126
5/30/19 18:17,13.71,1.89,25.75,0.1541016797
5/30/19 18:17,13.74,1.9,25.75,0.154609396
5/30/19 18:17,13.74,1.86,25.73,0.155101676
5/30/19 18:17,13.66,1.89,25.81,0.1556035714
5/30/19 18:17,13.71,1.87,25.79,0.1560972129
5/30/19 18:17,13.71,1.87,25.75,0.156589755
5/30/19 18:17,13.71,1.9,25.75,0.1570918799
5/30/19 18:17,13.71,1.89,25.81,0.1575893333
5/30/19 18:17,13.66,1.89,25.79,0.1580856826
5/30/19 18:17,13.74,1.91,25.81,0.1585880266
5/30/19 18:17,13.81,1.87,25.79,0.1590750831
5/30/19 18:17,13.74,1.86,25.81,0.1595575221
5/30/19 18:17,13.76,1.88,25.75,0.1600459669
5/30/19 18:17,13.74,1.88,25.79,0.1605333333
5/30/19 18:17,13.69,1.89,25.81,0.1610231533
5/30/19 18:17,13.83,1.87,25.79,0.1615048458
5/30/19 18:17,13.71,1.88,25.81,0.1619889989
5/30/19 18:17,13.71,1.89,25.75,0.1624756044
5/30/19 18:17,13.69,1.88,25.79,0.162957629
5/30/19 18:18,13.71,1.88,25.73,0.1634385965
5/30/19 18:18,13.76,1.89,25.79,0.1639220153
5/30/19 18:18,13.71,1.88,25.81,0.1644008753
5/30/19 18:18,13.71,1.89,25.81,0.1648821858
5/30/19 18:18,13.83,1.89,25.79,0.1653624454
5/30/19 18:18,13.66,1.88,25.79,0.1658381679
5/30/19 18:18,13.71,1.89,25.79,0.1663163399
5/30/19 18:18,13.66,1.88,25.81,0.1667899891
5/30/19 18:18,13.61,1.88,25.81,0.1672626087
5/30/19 18:18,13.71,1.9,25.73,0.1677411509
5/30/19 18:18,13.69,1.87,25.85,0.168208243
5/30/19 18:18,13.74,1.86,25.81,0.1686708559
5/30/19 18:18,13.74,1.94,25.81,0.1691601732
5/30/19 18:18,13.69,1.85,25.79,0.1696172973
5/30/19 18:18,13.81,1.87,25.81,0.1700803456
5/30/19 18:18,13.74,1.9,25.85,0.1705527508
5/30/19 18:18,13.71,1.88,25.79,0.1710172414
5/30/19 18:18,13.64,1.91,25.85,0.1714910657
5/30/19 18:18,13.74,1.89,25.81,0.1719569892
5/30/19 18:18,13.69,1.88,25.79,0.1724184748
5/30/19 18:19,13.78,1.91,25.85,0.1728892704
5/30/19 18:19,13.76,1.9,25.81,0.173355627
5/30/19 18:19,13.74,1.91,25.81,0.1738244111
5/30/19 18:19,13.78,1.89,25.75,0.1742853476
5/30/19 18:19,13.64,1.87,25.81,0.1747384615
5/30/19 18:19,13.74,1.86,25.81,0.1751871932
5/30/19 18:19,13.69,1.89,25.85,0.1756452026
5/30/19 18:19,13.66,1.9,25.81,0.1761056443
5/30/19 18:19,13.71,1.86,25.73,0.1765514894
5/30/19 18:19,13.74,1.89,25.85,0.1770065887
5/30/19 18:19,13.76,1.87,25.81,0.1774539278
5/30/19 18:19,13.74,1.88,25.85,0.1779037116
5/30/19 18:19,13.71,1.89,25.85,0.1783559322
5/30/19 18:19,13.74,1.89,25.85,0.1788071958
5/30/19 18:19,13.74,1.9,25.85,0.1792608879
5/30/19 18:19,13.76,1.9,25.79,0.179713622
5/30/19 18:19,13.69,1.88,25.85,0.1801586498
5/30/19 18:19,13.78,1.89,25.91,0.1806061117
